Tabla	Motor (Engine)	Filas Estimadas
stock_hisdesac	HIDOL	3	varchar(2)	YES		NULL
stock_hisdesac	HHORA	4	varchar(5)	YES		NULL
stock_hisdesac	HUCOD	5	varchar(8)	YES	UNI	NULL
stock_hisdesac	HUSER	6	varchar(2)	YES		NULL
stock_hisdesac	HART	7	varchar(7)	YES	MUL	NULL
stock_hisdesac	HFECHA	8	date	YES	MUL	NULL
stock_hisdesac	HTIPO	9	varchar(3)	YES		NULL
stock_hisdesac	HTEXTO	10	text	YES		NULL
stock_histarra	KeyID	1	bigint(20)	NO	PRI	NULL
stock_histarra	HPARTE	2	varchar(9)	YES	MUL	NULL
stock_histarra	HIDOL	3	varchar(2)	YES		NULL
stock_histarra	HHORA	4	varchar(5)	YES		NULL
stock_histarra	HUCOD	5	varchar(8)	YES	MUL	NULL
stock_histarra	HUSER	6	varchar(2)	YES		NULL
stock_histarra	HFECHA	7	date	YES		NULL
stock_histarra	HARTO	8	varchar(7)	YES	MUL	NULL
stock_histarra	HARTA	9	varchar(7)	YES	MUL	NULL
stock_histarra	HTIPO	10	varchar(1)	YES		NULL
stock_histarra	HAGOQIT	11	tinyint(1)	YES		NULL
stock_histarra	HCAN	12	decimal(18,3)	YES		NULL
stock_histarra	HMODO	13	varchar(1)	YES		NULL
stock_histarra	HFIJO	14	tinyint(1)	YES		NULL
stock_histarra	HAGRU	15	tinyint(1)	YES		NULL
stock_histarra	HBORR	16	tinyint(1)	YES		NULL
stock_histarra	HBORE	17	tinyint(1)	YES		NULL
stock_histarra	HANPR	18	tinyint(1)	YES		NULL
stock_histarra	HENTE	19	tinyint(1)	YES		NULL
stock_histarra	HFACT	20	decimal(18,5)	YES		NULL
stock_histarra	HPRED	21	tinyint(1)	YES		NULL
stock_histarra	HPREC	22	decimal(23,4)	YES		NULL
stock_histarra	HGRU	23	varchar(2)	YES		NULL
stock_histarra	HAOB	24	varchar(1)	YES		NULL
stock_ofcomexc	KeyID	1	bigint(20)	NO	PRI	NULL
stock_ofcomexc	OPARTE	2	varchar(9)	YES	MUL	NULL
stock_ofcomexc	OIDOL	3	varchar(2)	YES		NULL
stock_ofcomexc	OHORA	4	varchar(5)	YES		NULL
stock_ofcomexc	OUCOD	5	varchar(8)	YES	UNI	NULL
stock_ofcomexc	OUSER	6	varchar(2)	YES		NULL
stock_ofcomexc	OCODOF	7	varchar(8)	YES	MUL	NULL
stock_ofcomexc	OART	8	varchar(7)	YES		NULL
stock_ofcomexc	OAUXGRU	9	varchar(2)	YES		NULL
stock_ofcompag	KeyID	1	bigint(20)	NO	PRI	NULL
stock_ofcompag	OPARTE	2	varchar(9)	YES	MUL	NULL
stock_ofcompag	OIDOL	3	varchar(2)	YES		NULL
stock_ofcompag	OHORA	4	varchar(5)	YES		NULL
stock_ofcompag	OUCOD	5	varchar(8)	YES	UNI	NULL
stock_ofcompag	OUSER	6	varchar(2)	YES		NULL
stock_ofcompag	OCODOF	7	varchar(8)	YES	MUL	NULL
stock_ofcompag	OTIPO	8	varchar(1)	YES		NULL
stock_ofcompag	OTAR	9	varchar(5)	YES		NULL
stock_ofcompag	OPLAN	10	varchar(5)	YES		NULL
stock_ofergrul	KeyID	1	bigint(20)	NO	PRI	NULL
stock_ofergrul	OPARTE	2	varchar(9)	YES	MUL	NULL
stock_ofergrul	OIDOL	3	varchar(2)	YES		NULL
stock_ofergrul	OHORA	4	varchar(5)	YES		NULL
stock_ofergrul	OUCOD	5	varchar(8)	YES	UNI	NULL
stock_ofergrul	OUSER	6	varchar(2)	YES		NULL
stock_ofergrul	OGRU	7	varchar(8)	YES		NULL
stock_ofergrul	OCLI	8	varchar(7)	YES		NULL
stock_ofergrul	OPER	9	varchar(6)	YES		NULL
stock_ofergrul	OMONTO	10	decimal(18,2)	YES		NULL
stock_ofergrul	OOFER	11	varchar(8)	YES	MUL	NULL
stock_ofvouche	KeyID	1	bigint(20)	NO	PRI	NULL
stock_ofvouche	OPARTE	2	varchar(9)	YES	MUL	NULL
stock_ofvouche	OIDOL	3	varchar(2)	YES		NULL
stock_ofvouche	OHORA	4	varchar(5)	YES		NULL
stock_ofvouche	OUCOD	5	varchar(8)	YES	UNI	NULL
stock_ofvouche	OUSER	6	varchar(2)	YES		NULL
stock_ofvouche	ONUM	7	varchar(10)	YES	MUL	NULL
stock_ofvouche	OFECHA	8	date	YES	MUL	NULL
stock_ofvouche	OMONTO	9	decimal(18,3)	YES		NULL
stock_ofvouche	ODESDE	10	date	YES		NULL
stock_ofvouche	OHASTA	11	date	YES		NULL
stock_ofvouche	OCODFACO	12	varchar(8)	YES	MUL	NULL
stock_ofvouche	OCODFACA	13	varchar(8)	YES	MUL	NULL
stock_ofvouche	OCODVOU	14	varchar(8)	YES		NULL
stock_ordeprod	KeyID	1	bigint(20)	NO	PRI	NULL
stock_ordeprod	OPARTE	2	varchar(9)	YES	MUL	NULL
stock_ordeprod	OIDOL	3	varchar(2)	YES		NULL
stock_ordeprod	OHORA	4	varchar(5)	YES		NULL
stock_ordeprod	OUCOD	5	varchar(8)	YES	MUL	NULL
stock_ordeprod	OUSER	6	varchar(2)	YES		NULL
stock_ordeprod	ONUM	7	varchar(12)	YES		NULL
stock_ordeprod	OSUC	8	varchar(2)	YES		NULL
stock_ordeprod	OPV	9	varchar(4)	YES		NULL
stock_ordeprod	OFECPRO	10	date	YES	MUL	NULL
stock_ordeprod	OHORPRO	11	varchar(5)	YES		NULL
stock_ordeprod	OCODLP	12	varchar(5)	YES	MUL	NULL
stock_ordeprod	OCODART	13	varchar(7)	YES	MUL	NULL
stock_ordeprod	OCANTOT	14	decimal(18,3)	YES		NULL
stock_ordeprod	OCANPRO	15	decimal(18,3)	YES		NULL
stock_ordeprod	ONOTA	16	text	YES		NULL
stock_predecos	KeyID	1	bigint(20)	NO	PRI	NULL
stock_predecos	PPARTE	2	varchar(9)	YES	MUL	NULL
stock_predecos	PIDOL	3	varchar(2)	YES		NULL
stock_predecos	PHORA	4	varchar(5)	YES		NULL
stock_predecos	PUCOD	5	varchar(8)	YES	UNI	NULL
stock_predecos	PUSER	6	varchar(2)	YES		NULL
stock_predecos	PDES	7	varchar(50)	YES		NULL
stock_predecos	PLIS	8	varchar(2)	YES		NULL
stock_reasiget	KeyID	1	bigint(20)	NO	PRI	NULL
stock_reasiget	RPARTE	2	varchar(9)	YES	MUL	NULL
stock_reasiget	RIDOL	3	varchar(2)	YES		NULL
stock_reasiget	RHORA	4	varchar(5)	YES		NULL
stock_reasiget	RUCOD	5	varchar(8)	YES	UNI	NULL
stock_reasiget	RUSER	6	varchar(2)	YES		NULL
stock_reasiget	RFECHA	7	date	YES	MUL	NULL
stock_reasiget	RNUM	8	varchar(12)	YES		NULL
stock_reasiget	RCOM	9	varchar(50)	YES		NULL
stock_reasiget	RFRAC	10	varchar(8)	YES	MUL	NULL
stock_reasiget	RSTATE	11	varchar(1)	YES		NULL
stock_regmotmp	KeyID	1	bigint(20)	NO	PRI	NULL
stock_regmotmp	RPARTE	2	varchar(9)	YES	MUL	NULL
stock_regmotmp	RIDOL	3	varchar(2)	YES		NULL
stock_regmotmp	RHORA	4	varchar(5)	YES		NULL
stock_regmotmp	RUCOD	5	varchar(8)	YES	MUL	NULL
stock_regmotmp	RNUM	6	varchar(12)	YES		NULL
stock_regmotmp	RFECHA	7	date	YES	MUL	NULL
stock_regmotmp	RTIPO	8	varchar(2)	YES		NULL
stock_regmotmp	RCOMENT	9	varchar(50)	YES		NULL
stock_regmotmp	RDEP1	10	varchar(2)	YES	MUL	NULL
stock_regmotmp	RDEP2	11	varchar(2)	YES		NULL
stock_regmotmp	RCOSTO	12	decimal(15,5)	YES		NULL
stock_regmotmp	RUSER	13	varchar(2)	YES		NULL
stock_regmotmp	RSTATE	14	varchar(1)	YES		NULL
stock_relachan	KeyID	1	bigint(20)	NO	PRI	NULL
stock_relachan	RPARTE	2	varchar(9)	YES	MUL	NULL
stock_relachan	RIDOL	3	varchar(2)	YES		NULL
stock_relachan	RHORA	4	varchar(5)	YES		NULL
stock_relachan	RUCOD	5	varchar(8)	YES	MUL	NULL
stock_relachan	RUSER	6	varchar(2)	YES		NULL
stock_relachan	RARTOLD	7	varchar(7)	YES	MUL	NULL
stock_relachan	RARTNEW	8	varchar(7)	YES		NULL
stock_relachan	RCANT	9	decimal(18,3)	YES		NULL
stock_remirepo	KeyID	1	bigint(20)	NO	PRI	NULL
stock_remirepo	RPARTE	2	varchar(9)	YES	MUL	NULL
stock_remirepo	RIDOL	3	varchar(2)	YES		NULL
stock_remirepo	RHORA	4	varchar(5)	YES		NULL
stock_remirepo	RUCOD	5	varchar(8)	YES	UNI	NULL
stock_remirepo	RUSER	6	varchar(2)	YES		NULL
stock_remirepo	RREMI	7	varchar(8)	YES	MUL	NULL
stock_remirepo	RREPO	8	varchar(8)	YES	MUL	NULL
stock_rengop	KeyID	1	bigint(20)	NO	PRI	NULL
stock_rengop	RPARTE	2	varchar(9)	YES	MUL	NULL
stock_rengop	RIDOL	3	varchar(2)	YES		NULL
stock_rengop	RHORA	4	varchar(5)	YES		NULL
stock_rengop	RUCOD	5	varchar(8)	YES	MUL	NULL
stock_rengop	RUSER	6	varchar(2)	YES		NULL
stock_rengop	RORDPRO	7	varchar(8)	YES	MUL	NULL
stock_rengop	RPED	8	varchar(8)	YES	MUL	NULL
stock_rengop	RCOD	9	varchar(2)	YES		NULL
stock_rengop	RCAN	10	decimal(18,3)	YES		NULL
stock_renreasi	KeyID	1	bigint(20)	NO	PRI	NULL
stock_renreasi	RPARTE	2	varchar(9)	YES	MUL	NULL
stock_renreasi	RIDOL	3	varchar(2)	YES		NULL
stock_renreasi	RHORA	4	varchar(5)	YES		NULL
stock_renreasi	RUCOD	5	varchar(8)	YES	UNI	NULL
stock_renreasi	RUSER	6	varchar(2)	YES		NULL
stock_renreasi	RART	7	varchar(7)	YES		NULL
stock_renreasi	RCAN	8	decimal(18,3)	YES		NULL
stock_renreasi	RETAANT	9	varchar(8)	YES		NULL
stock_renreasi	RETANEW	10	varchar(8)	YES		NULL
stock_renreasi	RCODASI	11	varchar(8)	YES	MUL	NULL
stock_renreasi	RDEP	12	varchar(2)	YES		NULL
stock_renrepos	KeyID	1	bigint(20)	NO	PRI	NULL
stock_renrepos	RPARTE	2	varchar(9)	YES	MUL	NULL
stock_renrepos	RIDOL	3	varchar(2)	YES		NULL
stock_renrepos	RHORA	4	varchar(5)	YES		NULL
stock_renrepos	RUCOD	5	varchar(8)	YES	UNI	NULL
stock_renrepos	RUSER	6	varchar(2)	YES		NULL
stock_renrepos	RREPOS	7	varchar(8)	YES	MUL	NULL
stock_renrepos	RART	8	varchar(7)	YES		NULL
stock_renrepos	RVEND	9	decimal(18,3)	YES		NULL
stock_renrepos	RPEND	10	decimal(18,3)	YES		NULL
stock_renrepos	RANTE	11	decimal(18,3)	YES		NULL
stock_renrepos	RTEORI	12	decimal(18,3)	YES		NULL
stock_renrepos	RSUGEU	13	decimal(18,3)	YES		NULL
stock_renrepos	RSUGEB	14	decimal(13,3)	YES		NULL
stock_renrepos	RREAL	15	decimal(18,3)	YES		NULL
stock_renrepos	RSUB	16	varchar(3)	YES		NULL
stock_renrepos	REXIS	17	decimal(18,3)	YES		NULL
stock_renrepos	RRUB	18	varchar(2)	YES		NULL
stock_renrepos	RREPMAN	19	decimal(15,3)	YES		NULL
stock_renrepos	RCOMPRA	20	decimal(15,3)	YES		NULL
stock_renretmp	KeyID	1	bigint(20)	NO	PRI	NULL
stock_renretmp	RPARTE	2	varchar(9)	YES	MUL	NULL
stock_renretmp	RIDOL	3	varchar(2)	YES		NULL
stock_renretmp	RHORA	4	varchar(5)	YES		NULL
stock_renretmp	RUCOD	5	varchar(8)	YES	MUL	NULL
stock_renretmp	RCOD	6	varchar(9)	YES	MUL	NULL
stock_renretmp	RPRO	7	varchar(7)	YES		NULL
stock_renretmp	RCAN	8	decimal(13,3)	YES		NULL
stock_renretmp	RDEP	9	varchar(2)	YES		NULL
stock_renretmp	RIE	10	varchar(1)	YES		NULL
stock_renretmp	RATRI1	11	varchar(5)	YES		NULL
stock_renretmp	RATRI2	12	decimal(5,0)	YES		NULL
stock_renretmp	RCOSTO	13	decimal(19,5)	YES		NULL
stock_renretmp	RDIFAJU	14	decimal(15,3)	YES		NULL
stock_renretmp	RDIFEJU	15	decimal(15,3)	YES		NULL
stock_renretmp	RCANAUX	16	decimal(15,3)	YES		NULL
stock_reposven	KeyID	1	bigint(20)	NO	PRI	NULL
stock_reposven	RPARTE	2	varchar(9)	YES	MUL	NULL
stock_reposven	RIDOL	3	varchar(2)	YES		NULL
stock_reposven	RHORA	4	varchar(5)	YES		NULL
stock_reposven	RUCOD	5	varchar(8)	YES	UNI	NULL
stock_reposven	RUSER	6	varchar(2)	YES		NULL
stock_reposven	RFECHA	7	date	YES	MUL	NULL
stock_reposven	RDESDE	8	date	YES		NULL
stock_reposven	RHASTA	9	date	YES		NULL
stock_reposven	RNUM	10	varchar(12)	YES		NULL
stock_reposven	RSUC	11	varchar(2)	YES		NULL
stock_reposven	RSTATE	12	varchar(1)	YES		NULL
stock_reposven	RDEP	13	varchar(2)	YES		NULL
stock_tabnutar	KeyID	1	bigint(20)	NO	PRI	NULL
stock_tabnutar	TPARTE	2	varchar(9)	YES	MUL	NULL
stock_tabnutar	TIDOL	3	varchar(2)	YES		NULL
stock_tabnutar	THORA	4	varchar(5)	YES		NULL
stock_tabnutar	TUCOD	5	varchar(8)	YES	UNI	NULL
stock_tabnutar	TUSER	6	varchar(2)	YES		NULL
stock_tabnutar	TART	7	varchar(7)	YES	MUL	NULL
stock_tabnutar	TDES	8	varchar(30)	YES		NULL
stock_tabnutar	TCAN	9	varchar(20)	YES		NULL
stock_tabnutar	TVD	10	varchar(12)	YES		NULL
stock_tipovouc	KeyID	1	bigint(20)	NO	PRI	NULL
stock_tipovouc	TPARTE	2	varchar(9)	YES	MUL	NULL
stock_tipovouc	TIDOL	3	varchar(2)	YES		NULL
stock_tipovouc	THORA	4	varchar(5)	YES		NULL
stock_tipovouc	TUCOD	5	varchar(8)	YES	UNI	NULL
stock_tipovouc	TUSER	6	varchar(2)	YES		NULL
stock_tipovouc	TDESC	7	varchar(40)	YES	MUL	NULL
stock_tipovouc	TFECINI	8	date	YES		NULL
stock_tipovouc	TFECFIN	9	date	YES		NULL
stock_tipovouc	TLUN	10	tinyint(1)	YES		NULL
stock_tipovouc	TMAR	11	tinyint(1)	YES		NULL
stock_tipovouc	TMIE	12	tinyint(1)	YES		NULL
stock_tipovouc	TJUE	13	tinyint(1)	YES		NULL
stock_tipovouc	TVIE	14	tinyint(1)	YES		NULL
stock_tipovouc	TSAB	15	tinyint(1)	YES		NULL
stock_tipovouc	TDOM	16	tinyint(1)	YES		NULL
stock_tipovouc	TACU	17	tinyint(1)	YES		NULL
stock_tvpatron	KeyID	1	bigint(20)	NO	PRI	NULL
stock_tvpatron	TPARTE	2	varchar(9)	YES	MUL	NULL
stock_tvpatron	TIDOL	3	varchar(2)	YES		NULL
stock_tvpatron	THORA	4	varchar(5)	YES		NULL
stock_tvpatron	TUCOD	5	varchar(8)	YES	UNI	NULL
stock_tvpatron	TUSER	6	varchar(2)	YES		NULL
stock_tvpatron	TCODTV	7	varchar(8)	YES	MUL	NULL
stock_tvpatron	TART	8	varchar(7)	YES		NULL
stock_tvpatron	TCODAUX	9	varchar(8)	YES		NULL
stock_utildeta	KeyID	1	bigint(20)	NO	PRI	NULL
stock_utildeta	UPARTE	2	varchar(9)	YES	MUL	NULL
stock_utildeta	UIDOL	3	varchar(2)	YES		NULL
stock_utildeta	UHORA	4	varchar(5)	YES		NULL
stock_utildeta	UUCOD	5	varchar(8)	YES	MUL	NULL
stock_utildeta	UUSER	6	varchar(2)	YES		NULL
stock_utildeta	UART	7	varchar(7)	YES	MUL	NULL
stock_utildeta	UDESC	8	varchar(50)	YES		NULL
stock_utildeta	UPORC	9	decimal(12,3)	YES		NULL
stock_utildeta	UORDEN	10	decimal(6,0)	YES		NULL
storage_areawms	KeyID	1	bigint(20)	NO	PRI	NULL
storage_areawms	APARTE	2	varchar(9)	YES	MUL	NULL
storage_areawms	AIDOL	3	varchar(2)	YES		NULL
storage_areawms	AHORA	4	varchar(5)	YES		NULL
storage_areawms	AUCOD	5	varchar(8)	YES	UNI	NULL
storage_areawms	AUSER	6	varchar(2)	YES		NULL
storage_areawms	ACOD	7	varchar(6)	YES	MUL	NULL
storage_areawms	ADESC	8	varchar(50)	YES		NULL
storage_boxallow	KeyID	1	bigint(20)	NO	PRI	NULL
storage_boxallow	BPARTE	2	varchar(9)	YES	MUL	NULL
storage_boxallow	BIDOL	3	varchar(2)	YES		NULL
storage_boxallow	BHORA	4	varchar(5)	YES		NULL
storage_boxallow	BUCOD	5	varchar(8)	YES	UNI	NULL
storage_boxallow	BUSER	6	varchar(2)	YES		NULL
storage_boxallow	BBOX	7	varchar(8)	YES		NULL
storage_boxallow	BTIPO	8	varchar(1)	YES		NULL
storage_boxallow	BCOD	9	varchar(7)	YES		NULL
storage_boxdefin	KeyID	1	bigint(20)	NO	PRI	NULL
storage_boxdefin	BPARTE	2	varchar(9)	YES	MUL	NULL
storage_boxdefin	BIDOL	3	varchar(2)	YES		NULL
storage_boxdefin	BHORA	4	varchar(5)	YES		NULL
storage_boxdefin	BUCOD	5	varchar(8)	YES	UNI	NULL
storage_boxdefin	BUSER	6	varchar(2)	YES		NULL
storage_boxdefin	BRACK	7	varchar(8)	YES	MUL	NULL
storage_boxdefin	BFIL	8	varchar(3)	YES		NULL
storage_boxdefin	BCOL	9	varchar(3)	YES		NULL
storage_boxdefin	BTIPOALMA	10	varchar(1)	YES		NULL
storage_boxdefin	BALTH	11	decimal(10,3)	YES		NULL
storage_boxdefin	BANCHOL	12	decimal(10,3)	YES		NULL
storage_boxdefin	BFONDOD	13	decimal(10,3)	YES		NULL
storage_boxdefin	BPESOMX	14	decimal(9,0)	YES		NULL
storage_boxdefin	BSTATE	15	varchar(1)	YES		NULL
storage_boxdefin	BFLECHA	16	varchar(1)	YES		NULL
storage_clasidep	KeyID	1	bigint(20)	NO	PRI	NULL
storage_clasidep	CPARTE	2	varchar(9)	YES	MUL	NULL
storage_clasidep	CIDOL	3	varchar(2)	YES		NULL
storage_clasidep	CHORA	4	varchar(5)	YES		NULL
storage_clasidep	CUCOD	5	varchar(8)	YES	UNI	NULL
storage_clasidep	CUSER	6	varchar(2)	YES		NULL
storage_clasidep	CCOD	7	varchar(6)	YES		NULL
storage_clasidep	CDESC	8	varchar(50)	YES		NULL
storage_clasidep	CTIPO	9	varchar(1)	YES		NULL
storage_contened	KeyID	1	bigint(20)	NO	PRI	NULL
storage_contened	CPARTE	2	varchar(9)	YES	MUL	NULL
storage_contened	CIDOL	3	varchar(2)	YES		NULL
storage_contened	CHORA	4	varchar(5)	YES		NULL
storage_contened	CUCOD	5	varchar(8)	YES	UNI	NULL
storage_contened	CUSER	6	varchar(2)	YES		NULL
storage_contened	CDESC	7	varchar(50)	YES		NULL
storage_contened	CTIPO	8	varchar(8)	YES		NULL
storage_contened	CSERIAL	9	varchar(10)	YES		NULL
storage_contened	CLOTE	10	varchar(16)	YES		NULL
storage_contened	CFECVEN	11	date	YES		NULL
storage_contened	CSTATE	12	varchar(1)	YES		NULL
storage_contened	CPESO	13	decimal(15,3)	YES		NULL
storage_contened	CALTH	14	decimal(10,3)	YES		NULL
storage_contened	CFECHA	15	date	YES		NULL
storage_defauwms	KeyID	1	bigint(20)	NO	PRI	NULL
storage_defauwms	DPARTE	2	varchar(9)	YES	MUL	NULL
storage_defauwms	DIDOL	3	varchar(2)	YES		NULL
storage_defauwms	DHORA	4	varchar(5)	YES		NULL
storage_defauwms	DUCOD	5	varchar(8)	YES	UNI	NULL
storage_defauwms	DUSER	6	varchar(2)	YES		NULL
storage_defauwms	DDEP	7	varchar(2)	YES	MUL	NULL
storage_defauwms	DDOC	8	varchar(3)	YES		NULL
storage_defauwms	DDIVI	9	varchar(8)	YES		NULL
storage_defauwms	DRACK	10	varchar(8)	YES		NULL
storage_defauwms	DFIL	11	varchar(3)	YES		NULL
storage_defauwms	DCOL	12	varchar(3)	YES		NULL
storage_defauwms	DUSRE	13	varchar(2)	YES		NULL
storage_disposit	KeyID	1	bigint(20)	NO	PRI	NULL
storage_disposit	DPARTE	2	varchar(9)	YES	MUL	NULL
storage_disposit	DIDOL	3	varchar(2)	YES		NULL
storage_disposit	DHORA	4	varchar(5)	YES		NULL
storage_disposit	DUCOD	5	varchar(8)	YES	UNI	NULL
storage_disposit	DUSER	6	varchar(2)	YES		NULL
storage_disposit	DCOD	7	varchar(3)	YES	MUL	NULL
storage_disposit	DDESC	8	varchar(50)	YES		NULL
storage_disposit	DDEPO	9	varchar(2)	YES		NULL
storage_disposit	DTRAN	10	varchar(2)	YES		NULL
storage_disposit	DAPP	11	varchar(3)	YES		NULL
storage_disxsucp	KeyID	1	bigint(20)	NO	PRI	NULL
storage_disxsucp	DPARTE	2	varchar(9)	YES	MUL	NULL
storage_disxsucp	DIDOL	3	varchar(2)	YES		NULL
storage_disxsucp	DHORA	4	varchar(5)	YES		NULL
storage_disxsucp	DUCOD	5	varchar(8)	YES	UNI	NULL
storage_disxsucp	DUSER	6	varchar(2)	YES		NULL
storage_disxsucp	DDISP	7	varchar(3)	YES		NULL
storage_disxsucp	DSUC	8	varchar(2)	YES		NULL
storage_dividepo	KeyID	1	bigint(20)	NO	PRI	NULL
storage_dividepo	DPARTE	2	varchar(9)	YES	MUL	NULL
storage_dividepo	DIDOL	3	varchar(2)	YES		NULL
storage_dividepo	DHORA	4	varchar(5)	YES		NULL
storage_dividepo	DUCOD	5	varchar(8)	YES	UNI	NULL
storage_dividepo	DUSER	6	varchar(2)	YES		NULL
storage_dividepo	DCOD	7	varchar(6)	YES	MUL	NULL
storage_dividepo	DDESC	8	varchar(50)	YES		NULL
storage_dividepo	DDEP	9	varchar(2)	YES		NULL
storage_dividepo	DOCBAR	10	tinyint(1)	YES		NULL
storage_exiscont	KeyID	1	bigint(20)	NO	PRI	NULL
storage_exiscont	EPARTE	2	varchar(9)	YES	MUL	NULL
storage_exiscont	EIDOL	3	varchar(2)	YES		NULL
storage_exiscont	EHORA	4	varchar(5)	YES		NULL
storage_exiscont	EUCOD	5	varchar(8)	YES	UNI	NULL
storage_exiscont	EUSER	6	varchar(2)	YES		NULL
storage_exiscont	ECONTE	7	varchar(8)	YES	MUL	NULL
storage_exiscont	EART	8	varchar(7)	YES	MUL	NULL
storage_exiscont	ECAN	9	decimal(18,3)	YES		NULL
storage_exiscont	ECANAUX	10	decimal(18,3)	YES		NULL
storage_exiscont	ELOTE	11	varchar(16)	YES		NULL
storage_exiscont	EFECVENC	12	date	YES		NULL
storage_exisrack	KeyID	1	bigint(20)	NO	PRI	NULL
storage_exisrack	EPARTE	2	varchar(9)	YES	MUL	NULL
storage_exisrack	EIDOL	3	varchar(2)	YES		NULL
storage_exisrack	EHORA	4	varchar(5)	YES		NULL
storage_exisrack	EUCOD	5	varchar(8)	YES	UNI	NULL
storage_exisrack	EUSER	6	varchar(2)	YES		NULL
storage_exisrack	ERACK	7	varchar(8)	YES	MUL	NULL
storage_exisrack	EFIL	8	varchar(3)	YES		NULL
storage_exisrack	ECOL	9	varchar(3)	YES		NULL
storage_exisrack	ETIPO	10	varchar(1)	YES	MUL	NULL
storage_exisrack	ECOD	11	varchar(8)	YES		NULL
storage_exisrack	ECAN	12	decimal(15,3)	YES		NULL
storage_exisrack	ECANAUX	13	decimal(15,3)	YES		NULL
storage_fichabox	KeyID	1	bigint(20)	NO	PRI	NULL
storage_fichabox	FPARTE	2	varchar(9)	YES	MUL	NULL
storage_fichabox	FIDOL	3	varchar(2)	YES		NULL
storage_fichabox	FHORA	4	varchar(5)	YES		NULL
storage_fichabox	FUCOD	5	varchar(8)	YES	UNI	NULL
storage_fichabox	FUSER	6	varchar(2)	YES		NULL
storage_fichabox	FRACK	7	varchar(8)	YES	MUL	NULL
storage_fichabox	FFIL	8	varchar(3)	YES		NULL
storage_fichabox	FCOL	9	varchar(3)	YES		NULL
storage_fichabox	FFECHA	10	date	YES		NULL
storage_fichabox	FIE	11	varchar(1)	YES		NULL
storage_fichabox	FTIPO	12	varchar(1)	YES	MUL	NULL
storage_fichabox	FCOD	13	varchar(8)	YES		NULL
storage_fichabox	FCAN	14	decimal(18,3)	YES		NULL
storage_fichabox	FCANAUX	15	decimal(18,3)	YES		NULL
storage_fichabox	FFECVEN	16	date	YES		NULL
storage_fichabox	FCODVEN	17	varchar(16)	YES		NULL
storage_fichabox	FORI	18	varchar(3)	YES		NULL
storage_fichabox	FCODORI	19	varchar(8)	YES		NULL
storage_fichacnt	KeyID	1	bigint(20)	NO	PRI	NULL
storage_fichacnt	FPARTE	2	varchar(9)	YES	MUL	NULL
storage_fichacnt	FIDOL	3	varchar(2)	YES		NULL
storage_fichacnt	FHORA	4	varchar(5)	YES		NULL
storage_fichacnt	FUCOD	5	varchar(8)	YES	UNI	NULL
storage_fichacnt	FUSER	6	varchar(2)	YES		NULL
storage_fichacnt	FCONTE	7	varchar(8)	YES	MUL	NULL
storage_fichacnt	FFECHA	8	date	YES		NULL
storage_fichacnt	FIE	9	varchar(1)	YES		NULL
storage_fichacnt	FART	10	varchar(7)	YES		NULL
storage_fichacnt	FCAN	11	decimal(18,3)	YES		NULL
storage_fichacnt	FCANAUX	12	decimal(18,3)	YES		NULL
storage_fichacnt	FORI	13	varchar(3)	YES		NULL
storage_fichacnt	FCODORI	14	varchar(8)	YES		NULL
storage_ficpenta	KeyID	1	bigint(20)	NO	PRI	NULL
storage_ficpenta	FPARTE	2	varchar(9)	YES	MUL	NULL
storage_ficpenta	FIDOL	3	varchar(2)	YES		NULL
storage_ficpenta	FHORA	4	varchar(5)	YES		NULL
storage_ficpenta	FUCOD	5	varchar(8)	YES	MUL	NULL
storage_ficpenta	FUSER	6	varchar(2)	YES		NULL
storage_ficpenta	FTARID	7	decimal(18,0)	YES	MUL	NULL
storage_ficpenta	FRENID	8	decimal(18,0)	YES		NULL
storage_ficpenta	FCAN	9	decimal(18,3)	YES		NULL
storage_ficpenta	FIE	10	varchar(1)	YES		NULL
storage_ficpenta	FDOC	11	varchar(2)	YES	MUL	NULL
storage_ficpenta	FCODOC	12	varchar(8)	YES		NULL
storage_ficpenta	FCODREN	13	varchar(2)	YES		NULL
storage_ficpenta	FDES	14	varchar(50)	YES		NULL
storage_ficpenta	FFECHA	15	date	YES		NULL
storage_intercha	KeyID	1	bigint(20)	NO	PRI	NULL
storage_intercha	IPARTE	2	varchar(9)	YES	MUL	NULL
storage_intercha	IIDOL	3	varchar(2)	YES		NULL
storage_intercha	IHORA	4	varchar(5)	YES		NULL
storage_intercha	IUCOD	5	varchar(8)	YES	UNI	NULL
storage_intercha	IUSER	6	varchar(2)	YES		NULL
storage_intercha	ISRACK	7	varchar(8)	YES		NULL
storage_intercha	ISFIL	8	varchar(3)	YES		NULL
storage_intercha	ISCOL	9	varchar(3)	YES		NULL
storage_intercha	IPRACK	10	varchar(8)	YES		NULL
storage_intercha	IPFIL	11	varchar(3)	YES		NULL
storage_intercha	IPCOL	12	varchar(3)	YES		NULL
storage_intercha	ISDIVI	13	varchar(8)	YES		NULL
storage_intercha	IPDIVI	14	varchar(8)	YES		NULL
storage_intercha	ISUC	15	varchar(2)	YES		NULL
storage_intercha	IPV	16	varchar(4)	YES		NULL
storage_intercha	ITIPO	17	varchar(2)	YES		NULL
storage_intercha	ISDEP	18	varchar(2)	YES		NULL
storage_intercha	IPDEP	19	varchar(2)	YES		NULL
storage_maestro	KeyID	1	bigint(20)	NO	PRI	NULL
